name,menu,location,y,x,area
스마일칼국수,칼국수,대전 중구 대흥동 440-1,36.3244094494132,127.427181054229,대전
현대장칼국수,장칼국수,강원 강릉시 임당동 187-11,37.757480552721894,128.892662075567,강원
소문난 원조조방낙지,낙곱새,부산 동래구 명륜동 400-1,35.20399336531121,129.083908784439,부산
서린낙지,낙지볶음,서울 종로구 종로1가 24,37.5704589394035,126.97985019419501,서울
시장비빔밥,육회 비빔밥,전북 익산시 황등면 황등리 588-2,36.0060821886195,126.945281423697,전북
천황식당,육회비빔밥,경남 진주시 대안동 4-1,35.196077452035496,128.08444070071698,경남
화랑식당,육회비빔밥,전남 함평군 함평읍 기각리 982,35.0637734388674,126.523489789335,전남
양동통닭,통닭,광주 서구 양동 5,35.1527820109024,126.904452875129,광주
뉴욕통닭,통닭,대구 중구 동성로3가 59-1,35.8668589409681,128.59236679023002,대구
시골통닭,통닭,충남 부여군 부여읍 구아리 173,36.2819939433284,126.911609998958,충남
풍미통닭,통마늘통닭,전남 순천시 장천동 19-16,34.9461736407181,127.491097935071,전남
복성반점,짬뽕,부산 사하구 하단동 403-1,35.1029704102112,128.967358727299,부산
양자강,짬뽕,전북 정읍시 수성동 668-1,35.5666898646642,126.857369586302,전북
대추나무집,짜글이,충북 청주시 청원구 사천동 73-2,36.677286660729706,127.48074583128401,충북
태광식당,한치주물럭,제주특별자치도 제주시 탑동로 144,33.5126209138375,126.51879800844601,제주특별자치도
명천슈퍼식당,제육볶음,전북 김제시 공덕면 제말리 289-17,35.886553906505,126.895491840328,전북
단골집,돼지국밥,경남 밀양시 내일동 192-1,35.4937253821917,128.753727524388,경남
삼번집,콩나물국밥,전북 전주시 완산구 전동 303-186,35.81245567972029,127.14796277546002,전북
김네집,부대찌개,경기 평택시 신장동 322-38,37.0809054194292,127.052718213503,경기
바다식당,부대찌개,서울 용산구 한남동 743-7,37.5371606767529,126.99951279454399,서울
비행장정문부대찌개,부대찌개,전북 군산시 나운동 839-12,35.9636622724678,126.69503786652099,전북
호수식당,부대찌개,경기 동두천시 생연동 615-38,37.9093109999803,127.05510281389601,경기
메밀나라,메밀전병,강원 평창군 평창읍 하리 55-11,37.3668475819955,128.394568060012,강원
원조광명할머니빈대떡,빈대떡,경기 광명시 광명동 158-55,37.480046131866395,126.85581950095501,경기
소문난동래파전,파전,부산 동래구 온천1동 208-8,35.2185017476091,129.078420387372,부산
한미반점,간짜장,전북 전주시 완산구 다가동3가 16,35.817765861270104,127.140797630138,전북
동해장,유니짜장,경기 평택시 비전동 747-20,36.9928386129968,127.09841796163099,경기
덕승관,유니짜장,충북 영동군 황간면 소계리 310-2,36.225449024479296,127.91609239758002,충북
노벨반점,물짜장,전북 전주시 완산구 전동3가 56-1,35.813770254431205,127.14425889143499,전북
골막식당,고기국수,제주특별자치도 제주시 이도이동 362-1,33.502473860415,126.538416775727,제주특별자치도
찐한식당,생선국수,충북 옥천군 청산면 교평리 257-5,36.3442918084944,127.795219148619,충북
장수물식당,고기국수,제주특별자치도 제주시 연동 310-79,33.4919187430987,126.498625251516,제주특별자치도
고향김밥,국물떡볶이,경기 구리시 수택동 404-14,37.5999980494917,127.139842622374,경기
달인꽈배기,꽈배기,서울 서대문구 영천동 69-3,37.571409627938706,126.959910537341,서울
만드기골목,떡볶이,경기 평택시 안중읍 안중리 292-7,36.988937149409104,126.930894023066,경기
신토불이떡볶이,떡볶이,서울 광진구 구의동 52-17,37.5525259907823,127.090466449738,서울
안젤라분식,떡볶이,전북 군산시 영화동 18-4,35.9889640805515,126.710889220621,전북
성읍 칠십리식당,흑돼지,제주특별자치도 서귀포시 표선면 성읍리 580,33.3892750006954,126.801181519578,제주특별자치도
옛날진미국수,국수,전남 담양군 담양읍 객사리 211-5,35.324147424239605,126.983648918761,전남
공항칼국수,버섯칼국수,서울 강서구 공항동 73-7,37.5614211550933,126.80798944335599,서울
진고개식당,대패삼겹살,전북 남원시 하정동 84-1,35.4069613681818,127.381636896213,전북
한라산도새기,오겹살,서울 구로구 오류2동 135-68,37.4925271036127,126.84250983612301,서울
달인충무김밥,충무김밥,경남 통영시 항남동 79-24,34.8431197630766,128.423167874132,경남
코롬방제과,새우바게트,전남 목포시 영산로75번길 7,34.789853117423604,126.38441403443899,전남
라면 땡기는 날,짬뽕라면,서울 종로구 화동 138-21,37.5792933123766,126.982286005411,서울
닭칼원조집,닭한마리,서울 중구 중림동 110-3,37.55856617160629,126.96911404301201,서울
미스터 칠드런,즉석떡볶이,서울 영등포구 여의도동 44-14,37.51937879961721,126.93145619577801,서울
유치회관,해장국,경기 수원시 팔달구 인계동 1132-4,37.2587969286486,127.03210832125,경기
해남해장국,해장국,전남 목포시 삼학로18번길 2-2,34.789779124068,126.387382039117,전남
용바위식당,황태해장국,강원 인제군 북면 용대리 71-3,38.22432017152379,128.367643174295,강원
형제정육점식당,꽃삼겹살,전남 순천시 황전면 괴목리 40,35.102320650747,127.429343223267,전남
남도식당,연탄삼겹살,서울 종로구 청진동 204-1,37.5722204066878,126.97945318447,서울
승일식당,돼지갈비,전남 담양군 담양읍 객사리 226-1,35.3219952143576,126.982356146966,전남
윤대감 참숯등갈비,등갈비,경기 군포시 당동 769-27,37.3511771473317,126.942231571376,경기
호남식당,쫄갈비,서울 중구 충무로4가 127-16,37.562224124195204,126.995652278023,서울
원조부산족발,냉채족발,부산 중구 부평동1가 35-5,35.0996276909554,129.027045500539,부산
옥천매운족발,매운족발,서울 종로구 창신1동 142-27,37.573173348343204,127.011574491746,서울
평안도 족발집,족발,서울 중구 장충동1가 62-16,37.56026384070029,127.006049844949,서울
화순반점,간짜장,인천 동구 만석동 2-70,37.4881925739645,126.622076931473,인천
대흥각,고추짬뽕,전북 김제시 요촌동 182-52,35.799336200687996,126.890421194,전북
홍영장,물짜장,전북 군산시 장미동 1-18,35.9880336810532,126.71402376751301,전북
중화반점,야끼우동,대구 중구 남일동 92,35.869280548783706,128.594400452334,대구
골목떡볶이,국물떡볶이,서울 송파구 문정동 44,37.4890443377015,127.12348089193998,서울
충청도순대,단양마늘순대전골,충북 단양군 단양읍 도전리 614,36.9830553283375,128.369976678374,충북
세모분식,당면떡볶이,경기 평택시 신장동 317-60,37.0801836016879,127.052244356912,경기
전주익산집,백순대 철판볶음,서울 관악구 신림동 1640-31,37.48329535583571,126.92877280026501,서울
할매집,고갈비,부산 중구 광복로67번길 22,35.0994446442888,129.03197599162502,부산
간판없는김치찌개,김치찌개,부산 중구 부평동1가 29-51,35.1006335271467,129.02739366925698,부산
부광돼지국밥,돼지국밥,부산 중구 중앙동4가 37-7,35.1042287634236,129.035044805768,부산
비빔당면,비빔당면,부산 중구 부평동2가 11-34,35.1022866182131,129.026392988273,부산
김해식당,아귀수육,부산 중구 자갈치로 51-2,35.0974804363865,129.029927441341,부산
회국수할매집,회국수,부산 부산진구 부전1동 486-1,35.1582179827292,129.057571863939,부산
머거보까매운불갈비찜,매운갈비찜,서울 중구 신당동 368-60,37.5536455108881,127.010631136186,서울
이조보쌈,모둠보쌈,서울 영등포구 당산로 244,37.5349648241599,126.903094452372,서울
감초식당,연탄갈비,서울 동대문구 제기동 892-12,37.579545494569004,127.036262691012,서울
물레방아,한치보쌈,인천 동구 화수2동 35-28,37.4852216331139,126.63063227847,인천
중앙찜닭,간장찜닭,경북 안동시 서부동 181-13,36.5656185843522,128.727970615259,경북
북경통닭,마늘치킨,울산 동구 전하1동 300-264,35.5178940249264,129.431245434152,울산
감미치킨,바비큐치킨,서울 송파구 풍납동 405,37.5293722921055,127.116384155697,서울
진주통닭,빨간닭찜,경남 진주시 판문동 298-1,35.1685350142905,128.042328738555,경남
송치마을,경양식돈가스,전남 순천시 월등면 계월리 82,35.060789014749304,127.422152212118,전남
소담,돌냄비우동,서울 성북구 보문동5가 3-3,37.583874198709104,127.019647004237,서울
혼가츠,매운돈까스,서울 마포구 서교동 358-49,37.552634017836,126.922036225684,서울
어우동,얼큰우동,경기 구리시 수택동 425-19,37.59782742099721,127.14244834287399,경기
송탄붕어빵,붕어빵,경기 평택시 지산동 753-1,37.0820160167459,127.05675616423599,경기
옛날국수,찹쌀수제비,경북 구미시 원평동 117-20,36.130821114215706,128.329870681142,경북
장여사의 나뭇잎손만두,콩나물어묵,대구 달서구 진천동 626-1,35.812731503272296,128.521738503813,대구
봉순이팥죽칼국수,팥칼국수,전남 화순군 화순읍 삼천리 626,35.0599291678408,126.983252753429,전남
달인명품호떡,호떡,전북 전주시 덕진구 인후동1가 849-10,35.834524808103,127.165588561791,전북
장원북어국,북어국,서울 영등포구 국제금융로8길 11,37.52109800981121,126.929780312735,서울
일등식당,뼈해장국,서울 마포구 망원동 476-1,37.5605478907113,126.904340952791,서울
보배집,육개장,경기 파주시 금촌동 947-30,37.75863281599489,126.77510466173,경기
용마해장국,해장국,서울 중랑구 망우동 407-28,37.5944443230661,127.101532640413,서울
서대문외할머니라면,다슬기라면,서울 서대문구 충정로2가 124,37.5653157427837,126.965930779032,서울
빨간세상라면학교,라면,경기 의정부시 의정부2동 442-12,37.7388527270008,127.044503356173,경기
윌리엄스버거,햄버거,경기 성남시 분당구 백현동 579-4,37.3849961812011,127.11217942087099,경기
나인온스,햄버거,서울 관악구 봉천동 1626-20,37.4773528176089,126.95833396709699,서울
독천식당,낙지 탕탕이,전남 목포시 호남동 10-36,34.7939647891798,126.385600065506,전남
인정받은불낙지,산낙지찜,충남 천안시 동남구 원성동 600-1,36.7997854595128,127.15366945538,충남
호남집,야채곱창,서울 종로구 종로5가 225-27,37.5703323497016,127.004801542742,서울
서울곱창전문,양념곱창구이,광주 광산구 송정2동 820-5,35.138686277944004,126.796339435554,광주
돈암순대김밥,순대,서울 성북구 동소문동5가 63-3,37.5918400918962,127.01580216176,서울
정순순대,순대국밥,전북 익산시 창인동1가 103-2,35.941631764003,126.949507528683,전북
경방루,탕수육,전북 남원시 죽항동 134-1,35.4069799878248,127.384434157672,전북
향미식당,탕수육,충북 단양군 매포읍 평동리 124-8,37.029843057529,128.303719279461,충북
백촌막국수,막국수,강원 고성군 토성면 백촌리 162,38.2930535260518,128.541786905464,강원
생곡막국수,막국수,강원 홍천군 서석면 생곡리 694,37.700493042709496,128.224379798808,강원
혜화 칼국수,칼국수,서울 종로구 혜화동 84-3,37.586564747789396,127.001515682217,서울
신발원,고기만두,부산 동구 대영로243번길 62,35.1148110340255,129.038707866271,부산
고추만두국집,고추만두,충북 청주시 상당구 서문동 80-5,36.633841301757606,127.486501451847,충북
개천식당,이북식만두국,대전 동구 원동 62-1,36.3286189080807,127.43172886716299,대전
육거리곰탕,곰탕,경남 진주시 강남동 119,35.1857961592546,128.086268690282,경남
나주곰탕 하얀집,곰탕,전남 나주시 중앙동 48-17,35.0322573062745,126.71702625160499,전남
중림장,도가니탕,서울 중구 중림동 468,37.5602659766045,126.967707411422,서울
평남식당,한우곰탕,경북 포항시 북구 죽도동 156-1,36.0359768272843,129.36579345956102,경북
공주집,간장닭갈비,충남 천안시 서북구 성환읍 송덕리 54-3,36.92367736666221,127.11882751265199,충남
통나무닭갈비,닭갈비,강원 춘천시 신북읍 천전리 38-26,37.9330389872733,127.79328851727101,강원
태백닭갈비,닭갈비,강원 태백시 황지동 44-63,37.171398961688105,128.990661487685,강원
원조숯불닭불고기,닭불고기,강원 춘천시 중앙로2가 70,37.878734085543606,127.725391195539,강원
가나기사식당,돈까스,서울 강남구 논현동 275-3,37.50990220865221,127.03773032291599,서울
돈까스먹는 용만이,돈까스,서울 노원구 중계4동 140-42,37.66123297807621,127.074641494564,서울
서울분식,돈까스,전남 목포시 대성동 84-18,34.7967489606067,126.38407244858699,전남
솔분식,돈까스,전남 목포시 대성동 84-18,34.7967489606067,126.38407244858699,전남
장미경양식,옛날돈가스,강원 고성군 거진읍 거진리 277-7,38.4474212988011,128.454633721362,강원
장영선원조지례삼거리불고기,불고기,경북 김천시 지례면 장터길 64,35.9877902768068,128.029585239732,경북
강진식육식당,삼겹살,광주 북구 중흥동 356-15,35.170270182143504,126.910842831344,광주
과역기사님식당,삼겹살,전남 고흥군 과역면 과역리 60-2,34.67713185251,127.361129640697,전남
바로방,고로케,강원 강릉시 금학동 16-2,37.754368934323104,128.895946414571,강원
만두명가,꽈배기,서울 강북구 수유1동 54-1,37.6312371558487,127.023110677548,서울
철규분식,단팥죽,경북 포항시 남구 구룡포읍 구룡포리 987-1,35.9898145516974,129.552154529346,경북
명문제과,슈보로,전북 남원시 용성로 56,35.4090308538038,127.38247146908002,전북
지린성,고추짜장,전북 군산시 미원동 87,35.9797071452709,126.71472341829399,전북
효동각,짜장면,서울 서대문구 대신동 50-2,37.5634745150086,126.94369304533899,서울
백두산,짬짜면,광주 동구 서석동 471-11,35.1436144744553,126.92483604937901,광주
만석닭강정 중앙시장점,닭강정,강원 속초시 중앙동 471-4,38.2045420237096,128.590178479006,강원
일미강정식당,닭강정,강원 영월군 영월읍 영흥리 947-56,37.1831203058881,128.46725815384,강원
진미식육식당,불고기,대구 서구 달서천로83길 13,35.8831029016624,128.578054197292,대구
명성불고기,불고기,충남 공주시 산성동 133-4,36.4581633591445,127.125069368622,충남
연신네 불오징어,불오징어,서울 은평구 대조동 185-34,37.6181231715425,126.92100941892299,서울
언양각식당,석쇠불고기,경남 창원시 의창구 용호동 16-1,35.2361180645254,128.68720962185802,경남
배신식당,석쇠불고기,경북 김천시 감문면 태촌리 119-1,36.1909347772434,128.230673864249,경북
단골식당,순대국밥,경북 예천군 용궁면 읍부리 299-2,36.6070921103414,128.277607829853,경북
복정집,오징어찌개,서울 중구 충무로4가 306,37.5625353854314,126.997667728847,서울
남정 부일 기사식당,짬뽕불고기,경북 경주시 배동 948-3,35.7908190693026,129.205738403489,경북
텍사스바베큐,치킨바베큐,경기 동두천시 생연동 538-8,37.9129164118635,127.05751327051,경기
교리김밥 본점,김밥,경북 경주시 교동 69,35.8308808357313,129.21620996587,경북
원조누드김밥,누드김밥,서울 종로구 예지동 30-4,37.5698216563609,126.998015010641,서울
동진충무김밥,충무김밥,경남 통영시 항남동 1-44,34.843442142682,128.42343131879298,경남
신계치,라면,서울 서대문구 창천동 2-24,37.5588461845974,126.938802917063,서울
라면점빵,라면,서울 종로구 필운동 202,37.5765963480451,126.970125445662,서울
수목식당,칼국수,서울 동작구 흑석동 54-146,37.507048968806295,126.963036010124,서울
삼숙이라면,파채라면,서울 종로구 인사동 220-2,37.5716298995453,126.98556931280301,서울
이조면옥,냉면,강원 속초시 조양동 1490-261,38.1855824533344,128.601581301894,강원
내호냉면,냉면,부산 남구 우암번영로26번길 17,35.1265208353894,129.070865309507,부산
낙산냉면,매운냉면,서울 종로구 창신동 81-8,37.574487930890704,127.015264067019,서울
봉포머구리집,물회,강원 속초시 조양동 1552-6,38.1903644675177,128.588439148282,강원
새포항물회식당,물회,경북 포항시 북구 대신동 63-3,36.046430337541295,129.369566402162,경북
공천포식당,물회,제주특별자치도 서귀포시 남원읍 신례리 27-5,33.2664028442994,126.64262832221,제주특별자치도
어진이네 횟집,물회,제주특별자치도 서귀포시 보목동 555,33.239695869514,126.60766478707,제주특별자치도
참나무 닭나라,장작구이 통닭,서울 성북구 성북동 173-28,37.591938502977705,127.00322101382099,서울
진미통닭,치킨,경기 수원시 팔달구 남수동 117-1,37.2796635082958,127.018121068826,경기
거인통닭,치킨,부산 중구 부평동2가 11-2,35.1023313268732,129.026101312227,부산
영일분식,칼비빔국수,서울 영등포구 문래동4가 8-26,37.5163137593442,126.889678460315,서울
고단백식당,콩국수,대전 중구 선화동 282-11,36.328681311641795,127.42110795488199,대전
중앙식당,두루치기,경남 거제시 옥포2동 529-8,34.893968546000096,128.690623169375,경남
바다집,수중전골,부산 중구 신창동2가 17-3,35.1008240972862,129.029705080318,부산
수봉반점,짬뽕,대구 북구 대현동 321-70,35.8782502514074,128.606403190832,대구
명동감자탕,감자탕,경북 영주시 하망동 340-20,36.824529508649604,128.626206057011,경북
소문난성수감자탕,감자탕,서울 성동구 성수동2가 315-100,37.5428854313678,127.054429511745,서울
할매집,감자탕,서울 종로구 내자동 108,37.5756745065346,126.971443960847,서울
육일식당,감자탕,전북 전주시 완산구 효자동1가 358-31,35.813327142267106,127.115343482297,전북
원할매 소문난 닭한마리,닭한마리 칼국수,서울 종로구 종로40가길 25,37.5702845754209,127.005304468638,서울
강계 봉진막국수 본점,막국수,경기 여주시 대신면 천서리 419-2,37.4032858081245,127.548945464502,경기
금성삼계탕,삼계탕,대전 동구 중동 32-14,36.3321450011501,127.428757950905,대전
해성횟집,삼숙이탕,강원 강릉시 성남동 50,37.7540225336995,128.898622022053,강원
황가네찜,생선찜,강원 속초시 영랑동 129,38.2144842531015,128.598015884208,강원
백화양곱창,양곱창,부산 중구 남포동6가 32,35.0969381112316,129.027008947,부산
뚱보집,쭈꾸미 구이,부산 중구 중앙동1가 21-3,35.1006839215444,129.036095428856,부산
솜씨만두,만두,전북 정읍시 시기동 356-1,35.564940773013,126.85590207808,전북
원조범일동 매떡,매운떡볶이,부산 부산진구 골드테마길 52-2,35.1440675029799,129.060252127333,부산
명동쫄면,유부쫄면,경북 경주시 노동동 80-8,35.84257254922311,129.213227471918,경북
고향김치전골,김치전골,부산 중구 부평동1가 29-15,35.1005618807806,129.026542513798,부산
기장손칼국수,냉칼국수,부산 부산진구 부전동 256-6,35.155625680893,129.058140350756,부산
용인닭발,닭발,경기 이천시 중리천로21번길 11,37.2809765185933,127.440354795178,경기
나주식당,순대국수,광주 동구 대인동 307-38,35.1542773827262,126.91800673464701,광주
물질식육식당,고기짬뽕,제주특별자치도 서귀포시 강정동 4521-8,33.2353730949405,126.48029373603902,제주특별자치도
골목안채,낙지볶음,경기 구리시 인창동 288-6,37.600931963224,127.136890222769,경기
실비식당,매운김치국밥,대전 중구 선화동 243-1,36.33034921466329,127.420978602898,대전
부암갈비,생갈비,인천 남동구 간석동 130-12,37.4629965340271,126.7143064233,인천
청파 쌍대포,돼지껍데기,서울 용산구 청파동2가 95,37.5455699745604,126.97008691015301,서울
해운대원조할매국밥,소고기국밥,부산 해운대구 우1동 612-2,35.1631554270473,129.161138725549,부산
한일식당,소머리국밥,충남 예산군 삽교읍 두리 568-47,36.6867820842435,126.741150298227,충남
동궁,중식,부산 중구 충장대로9번길 21-2,35.1073834720871,129.037470701329,부산
신항한우돌곱창,곱창,경북 포항시 남구 청림동 1172-13,35.9939378004681,129.40346933238501,경북
인제재래식손두부,두부요리,강원 인제군 인제읍 인제로178번길 52-10,38.0639537512656,128.172948819814,강원
한미식당,치즈시내소,경북 칠곡군 왜관읍 석전리 447-6,36.0036583135728,128.413470876626,경북
해장국집,해장국,인천 동구 송림동 59-25,37.4750941618764,126.64494515425899,인천
중화원,짬뽕,서울 은평구 대조동 197-19,37.6170916871638,126.920556990266,서울
화국반점,탕수육,부산 중구 백산길 3,35.1025568477201,129.034243095548,부산
우정,국물 닭발,서울 중구 신당동 304-791,37.5627832305697,127.014922464869,서울
복기불닭발,닭발,울산 남구 달동 703-5,35.534534898009,129.32109784952,울산
보들이족발,족발,서울 은평구 연서로 230-10,37.618287634906295,126.920924293549,서울
동아식당,족탕,전남 구례군 구례읍 봉동리 238-3,35.2090523877492,127.46832527854299,전남
굴다리식당,김치찌개,서울 마포구 도화동 181-45,37.542107553425005,126.950806990847,서울
안일옥,설렁탕,경기 안성시 영동 25-1,37.007577318001,127.272834158362,경기
영미오리탕,오리탕,광주 북구 유동 102-31,35.1613996727705,126.90552897482,광주
산에산에,통명태전,경남 창원시 진해구 풍호동 497-5,35.136513343472096,128.703195104324,경남
매덕스피자,피자,서울 용산구 이태원동 129-9,37.533352150405506,126.993526018193,서울
하하,만두 #가지볶음,서울 마포구 연남동 229-12,37.563256891870395,126.925143407718,서울
엄마손만두,매콤 만둣국,서울 강동구 천호동 436-5,37.5417009642794,127.125771100307,서울
노량진 포차 수제비,멸치수제비,서울 동작구 노량진로 184,37.5133125843081,126.946185910688,서울
순댕이네얼큰수제비,칼제비 국밥,서울 금천구 독산동 159-7,37.472339614027796,126.899075339961,서울
결성칼국수,굴칼국수,충남 홍성군 결성면 읍내리 337,36.5245754190242,126.547071837801,충남
연곡꾹저구탕,꾹저구탕,강원 강릉시 연곡면 방내리 69-4,37.8586268962764,128.83196744855601,강원
은성횟집,대구매운탕,서울 종로구 종로4가 165-2,37.5704433594096,127.000330985238,서울
찬양집,바지락칼국수,서울 종로구 돈의동 27,37.5727926649751,126.990279323836,서울
피자아일랜드,피자,서울 서대문구 홍은동 202-5,37.590254879475395,126.93832872097799,서울
범일빈대떡,해물파전,부산 동구 범일동 85-2,35.1395770149363,129.056225945942,부산
삼양다방,다방,전북 전주시 완산구 경원동2가 7-9,35.818232122575296,127.148844244442,전북
우정식당,콩나물국밥,전북 전주시 완산구 전동3가 2,35.8128474880916,127.146392183939,전북
용진집막걸리,막걸리,전북 전주시 완산구 삼천동1가 623-5,35.7972037643409,127.122778741725,전북
현대닭내장,닭내장탕,전북 전주시 완산구 서노송동 655-4,35.8263540210739,127.142736635457,전북
금암우족탕,우족탕,전북 전주시 덕진구 금암1동 455-25,35.8330752802155,127.13570521831998,전북
성미당 중앙점,전주비빔밥,전북 전주시 완산구 중앙동3가 31-2,35.817348896308104,127.14537578477699,전북
왕타이,팟타이,서울 용산구 이태원1동 176-2,37.53450425172021,126.990699412578,서울
포사이,쌀국수,경기 광주시 퇴촌면 도수리 89-8,37.4771622371635,127.350286036374,경기
가마마루이,일본라면,서울 서대문구 창천동 91-6,37.5603684245226,126.933322929848,서울
발리비스트로,미고랭,서울 마포구 노고산동 31-74,37.553686509275295,126.937894754377,서울
홍은손칼국수전문점,칼국수,서울 서대문구 홍은동 48-100,37.5940054905511,126.94597205016198,서울
모짜르트,경양식,부산 남구 대연동 965-2,35.1277184105719,129.092758909308,부산
윤씨밀방,함박,서울 마포구 상수동 315-3,37.5481123736522,126.921650978253,서울
수와래,파스타,서울 종로구 삼청동 35-116,37.5826746090241,126.982003639667,서울
위드유,생면파스타,경기 안산시 단원구 고잔동 726-9,37.313597576858704,126.831637311876,경기
진국집,게국지,충남 서산시 읍내동 1-7,36.7825796162894,126.45194692293,충남
고향집식당,비지찌개,강원 인제군 기린면 현리 196,37.9456830423976,128.32901575218798,강원
명월집,김치찌개,인천 중구 중앙동3가 4-46,37.472039657581895,126.622757874941,인천
장군멸치회촌,멸치찌개,부산 기장군 기장읍 대변리 325-4,35.2246769560317,129.230568130328,부산
성전식당,된장찌개,경북 안동시 운흥동 205-4,36.564166481067296,128.733976748297,경북
해당화굴구이,굴구이,충남 보령시 천북면 장은리 1070,36.5072425625723,126.483902063458,충남
용문원조능이버섯국밥,능이버섯전골,경기 양평군 용문면 다문리 737-34,37.4829862938087,127.593696025733,경기
산수파김치장어,파김치 장어,충남 서산시 해미면 산수리 산 72-13,36.702356763037,126.56482626334801,충남
유화초전복죽,전복죽,경북 포항시 북구 죽도동 576-2,36.0348323643085,129.36951160160498,경북
진미옥설렁탕,수육전골찜,경기 동두천시 생연동 584-20,37.909033160089706,127.053119114485,경기
맛나게장,게장백반,전남 여수시 신기동 66-10,34.7608757239988,127.670634195096,전남
한일식당,생선구이,서울 종로구 관수동 43-2,37.5698965737949,126.99114122903299,서울
곰소궁횟집,젓갈백반,전북 부안군 진서면 곰소리 619,35.5872669641595,126.60474047125601,전북
송정떡갈비,떡갈비,광주 광산구 송정동 826-3,35.13896456257549,126.79481032978701,광주
너도나도식당,우렁된장찌개,서울 영등포구 양평동5가 57-1,37.5382475611022,126.893907734156,서울
미성복어,복불고기,대구 수성구 상동 12-7,35.8377502084924,128.616439213514,대구
꼬꼬하우스,똥집튀김,대구 동구 신암동 600-19,35.8828548072846,128.619846703808,대구
태능집,우동,대구 중구 수창동 95-1,35.8743744624266,128.586893929319,대구
청학식당,대구탕,대구 남구 봉덕1동 599-12,35.8477987030136,128.59141001529102,대구
진흥반점,짬뽕,대구 남구 이천동 311-28,35.854792288049204,128.600460603262,대구
삼일식육식당,소갈비찜,경남 함양군 안의면 금천리 49-69,35.6289618983394,127.812727881551,경남
허파식당,소허파전골,서울 동대문구 제기동 1156-14,37.580170920804704,127.034298674346,서울
산정집,소고기말이,강원 원주시 일산동 217-8,37.3515498190558,127.94608920341801,강원
대구식당,한우 짬뽕,경남 함안군 함안면 북촌리 957-16,35.242045649769004,128.422800433949,경남
쿠이신보,야키도리,서울 마포구 합정동 413-16,37.5487890181916,126.91626098283501,서울
망원양꼬치,양꼬치,서울 마포구 망원동 379-2,37.55551027916189,126.909304161788,서울
고가네 원조숯불구이통닭,닭꼬치,서울 동작구 상도동 195-52,37.502921833432296,126.936557420171,서울
쿠시카츠쿠마,쿠시카츠,경기 안양시 동안구 관양동 1601,37.394044543979895,126.96241534724399,경기
온천 할머니집,보리밥,광주 동구 지산동 67-21,35.149656181255395,126.94470897108299,광주
돈파스팔레,돈가스 파스타,서울 관악구 봉천동 1628-18,37.4773257494447,126.96058706393299,서울
선다래,비프 오므라이스,서울 용산구 청파동2가 55-8,37.5450021122953,126.965593084474,서울
대길고추불고기,고추장 불고기,부산 금정구 장전동 360-5,35.2291532498043,129.083837893156,부산
용수천농원,미나리,대구 동구 용수동 468,35.97203754917029,128.675166788947,대구
이층횟집,미더덕 덮밥,경남 창원시 마산합포구 진동면 고현리 291-2,35.101344448757,128.479133778947,경남
그린하우스,쭈꾸미 샤부샤부,충남 보령시 웅천읍 관당리 797-1,36.246322804907706,126.537851079173,충남
신창집,곱창찌개,충남 예산군 삽교읍 두리 568-51,36.6865699950585,126.74120840699301,충남
저수지휴게실,매운 수제비,울산 울주군 청량읍 문죽리 1213,35.5260981607861,129.251584081168,울산
미정이네식당,코다리찜,서울 성동구 성수동2가 335-138,37.538283729488704,127.053895844865,서울
미세노센세,카레,대전 서구 탄방동 757,36.346105098819606,127.38887714022499,대전
엄마네돼지찌개,돼지찌개,광주 동구 금동 77,35.143689269388396,126.916153389833,광주
구좌상회,당근케이크,제주특별자치도 제주시 구좌읍 월정리 417,33.5562258023204,126.79267014040501,제주특별자치도
성미가든,닭 샤부샤부,제주특별자치도 제주시 조천읍 교래리 525,33.4376397602158,126.676560464758,제주특별자치도
슬슬슬로우,돔베라면,제주특별자치도 제주시 구좌읍 행원리 1482,33.5563261913932,126.806912780434,제주특별자치도
대도식당,김치복국,제주특별자치도 서귀포시 서귀동 587-42,33.2439979173752,126.562422549742,제주특별자치도
두루두루,객주리 조림,제주특별자치도 제주시 연동 291-10,33.4905100078655,126.494475907899,제주특별자치도
대성기사한식뷔페,한식뷔페,대구 서구 비산5동 1095-3,35.884072935684706,128.57144012657199,대구
안마을돼지불백,돼지불백,경기 남양주시 진접읍 내곡리 251-3,37.689797896051104,127.16213741212799,경기
장안정,돈가스,서울 동대문구 장안동 334-3,37.5718382968272,127.07519911485399,서울
맛나기사식당,대구탕,부산 서구 동대신동1가 389,35.1080674058243,129.020438901534,부산
통영식도락,해물 뚝배기,경남 통영시 항남동 177-1,34.8417141811455,128.423667543074,경남
조계산보리밥 아랫집,보리밥,전남 순천시 송광면 장안리 518,34.9849297613843,127.30681718778,전남
아차산할아버지 순두부,순두부,서울 광진구 구의동 143-2,37.5544192075118,127.094554691693,서울
경주집,오리불고기,부산 금정구 청룡동 465-1,35.2789627793872,129.077086560553,부산
영돈분식버거,주먹밥 #탕수육,경기 이천시 중리동 219-1,37.277083502253795,127.44716085928101,경기
토스트킹,토스트,경기 평택시 이충동 517-3,37.0508207587555,127.05610247710399,경기
오달통분식,라쫄 떡볶이,경기 김포시 북변동 411-9,37.624660858551394,126.710630562546,경기
후리지아,김치볶음밥,경기 양평군 양평읍 양근리 345-9,37.4900894317981,127.489631698841,경기
